"TE_id" "TE_class" "fam_length" "fpkm" "tpm" "TE_class_group"
"15027" "Seq_51769:203280369..203281056" "DNA/DTA" 687 0 0 "DNA"
"15028" "Seq_51769:203305673..203306304" "DNA/DTA" 631 0 0 "DNA"
"15029" "Seq_51769:203323443..203324306" "DNA/DTA" 863 0 0 "DNA"
"15030" "Seq_51769:203325052..203325732" "DNA/DTA" 680 0 0 "DNA"
"15031" "Seq_51769:203405406..203417042" "LTR/Gypsy" 11636 0 0 "LTR"
"15032" "Seq_51769:20340927..20348284" "LTR/Gypsy" 7357 0 0 "LTR"
"15033" "Seq_51769:203453088..203462563" "LTR/Copia" 9475 0 0 "LTR"
"15034" "Seq_51769:203466587..203476112" "LTR/Copia" 9525 0 0 "LTR"
"15035" "Seq_51769:203526402..203535920" "LTR/Copia" 9518 0 0 "LTR"
"15036" "Seq_51769:203545667..203545978" "MITE/DTH" 311 0 0 "MITE"
"15037" "Seq_51769:203569568..203569871" "MITE/DTM" 303 0 0 "MITE"
"15038" "Seq_51769:203620158..203620285" "MITE/DTH" 127 0 0 "MITE"
"15039" "Seq_51769:203633733..203642494" "LTR/unknown" 8761 0 0 "LTR"
"15040" "Seq_51769:203672853..203682335" "LTR/Copia" 9482 0 0 "LTR"
"15041" "Seq_51769:203698481..203712240" "LTR/Gypsy" 13759 0 0 "LTR"
"15042" "Seq_51769:203720418..203729771" "LTR/Copia" 9353 0 0 "LTR"
"15043" "Seq_51769:203737441..203740527" "DNA/DTM" 3086 0 0 "DNA"
"15044" "Seq_51769:203770308..203779612" "LTR/Copia" 9304 0 0 "LTR"
"15045" "Seq_51769:203865263..203874387" "LTR/Copia" 9124 0 0 "LTR"
"15046" "Seq_51769:203873549..203878439" "DNA/DTM" 4890 0 0 "DNA"
"15047" "Seq_51769:203920194..203928589" "LTR/unknown" 8395 0 0 "LTR"
"15048" "Seq_51769:203937940..203947479" "LTR/Copia" 9539 0 0 "LTR"
"15049" "Seq_51769:203965944..203979987" "LTR/Gypsy" 14043 0 0 "LTR"
"15050" "Seq_51769:203990651..203999871" "LTR/Copia" 9220 0 0 "LTR"
"15051" "Seq_51769:204108825..204121621" "LTR/Copia" 12796 0 0 "LTR"
"15052" "Seq_51769:204221488..204222003" "MITE/DTA" 515 0 0 "MITE"
"15053" "Seq_51769:204224995..204228861" "DNA/DTH" 3866 0 0 "DNA"
"15054" "Seq_51769:204231564..204232109" "MITE/DTA" 545 0 0 "MITE"
"15055" "Seq_51769:204284069..204293107" "LTR/Copia" 9038 0 0 "LTR"
"15056" "Seq_51769:204292555..204294250" "DNA/DTM" 1695 0 0 "DNA"
"15057" "Seq_51769:204370363..204370620" "MITE/DTM" 257 0 0 "MITE"
"15058" "Seq_51769:204372828..204373426" "MITE/DTA" 598 0 0 "MITE"
"15059" "Seq_51769:204396928..204409694" "LTR/Copia" 12766 0 0 "LTR"
"15060" "Seq_51769:204448427..204448563" "MITE/DTH" 136 0 0 "MITE"
"15061" "Seq_51769:204504514..204504650" "MITE/DTH" 136 0 0 "MITE"
"15062" "Seq_51769:204609038..204618568" "LTR/Copia" 9530 0 0 "LTR"
"15063" "Seq_51769:204635439..204649406" "LTR/Gypsy" 13967 0 0 "LTR"
"15064" "Seq_51769:204668711..204678224" "LTR/Copia" 9513 0 0 "LTR"
"15065" "Seq_51769:204712712..204715335" "DNA/DTM" 2623 0 0 "DNA"
"15066" "Seq_51769:204734709..204744184" "LTR/Copia" 9475 0 0 "LTR"
"15067" "Seq_51769:204754947..204755257" "MITE/DTM" 310 0 0 "MITE"
"15068" "Seq_51769:204781663..204791178" "LTR/Copia" 9515 0 0 "LTR"
"15069" "Seq_51769:204808017..204817605" "LTR/Gypsy" 9588 0 0 "LTR"
"15070" "Seq_51769:204832324..204833572" "DNA/DTC" 1248 0 0 "DNA"
"15071" "Seq_51769:20485655..20493031" "LTR/Gypsy" 7376 0 0 "LTR"
"15072" "Seq_51769:204901613..204903276" "DNA/DTH" 1663 0 0 "DNA"
"15073" "Seq_51769:204915022..204927401" "LTR/Copia" 12379 0 0 "LTR"
"15074" "Seq_51769:204942285..204951834" "LTR/Gypsy" 9549 0 0 "LTR"
"15075" "Seq_51769:204976040..204976576" "MITE/DTA" 536 0 0 "MITE"
"15076" "Seq_51769:204987212..204988701" "DNA/DTM" 1489 0 0 "DNA"
"15077" "Seq_51769:205006111..205013472" "LTR/Gypsy" 7361 0 0 "LTR"
"15078" "Seq_51769:205014050..205030552" "LTR/Copia" 16502 0 0 "LTR"
"15079" "Seq_51769:205020533..205028043" "LTR/Gypsy" 7510 0 0 "LTR"
"15080" "Seq_51769:205034429..205046102" "LTR/Gypsy" 11673 0 0 "LTR"
"15081" "Seq_51769:205049909..205050441" "MITE/DTA" 532 0 0 "MITE"
"15082" "Seq_51769:205059089..205068229" "LTR/Copia" 9140 0 0 "LTR"
"15083" "Seq_51769:205087680..205096208" "LTR/unknown" 8528 0 0 "LTR"
"15084" "Seq_51769:205102827..205102982" "MITE/DTA" 155 0 0 "MITE"
"15085" "Seq_51769:205120488..205129973" "LTR/Copia" 9485 0 0 "LTR"
"15086" "Seq_51769:205163006..205163162" "MITE/DTA" 156 0 0 "MITE"
"15087" "Seq_51769:205192280..205192394" "MITE/DTH" 114 0 0 "MITE"
"15088" "Seq_51769:205204471..205205052" "MITE/DTA" 581 0 0 "MITE"
"15089" "Seq_51769:205260081..205273547" "LTR/Copia" 13466 0 0 "LTR"
"15090" "Seq_51769:205281017..205288384" "LTR/Gypsy" 7367 0 0 "LTR"
"15091" "Seq_51769:205290104..205298649" "LTR/Copia" 8545 0 0 "LTR"
"15092" "Seq_51769:205352859..205353016" "MITE/DTA" 157 0 0 "MITE"
"15093" "Seq_51769:205382499..205383019" "MITE/DTA" 520 0 0 "MITE"
"15094" "Seq_51769:205389816..205389952" "MITE/DTH" 136 0 0 "MITE"
"15095" "Seq_51769:205449441..205460995" "LTR/Gypsy" 11554 0 0 "LTR"
"15096" "Seq_51769:205474652..205484093" "LTR/Gypsy" 9441 0 0 "LTR"
"15097" "Seq_51769:205484538..205494034" "LTR/Copia" 9496 0 0 "LTR"
"15098" "Seq_51769:20551014..20562688" "LTR/Gypsy" 11674 0 0 "LTR"
"15099" "Seq_51769:205527070..205541345" "LTR/Gypsy" 14275 0 0 "LTR"
"15100" "Seq_51769:205560879..205573462" "LTR/Gypsy" 12583 0 0 "LTR"
"15101" "Seq_51769:205589649..205593562" "LTR/Gypsy" 3913 100.99772925525 1233.09003084107 "LTR"
"15102" "Seq_51769:205631030..205640476" "LTR/Copia" 9446 0 0 "LTR"
"15103" "Seq_51769:205679468..205688913" "LTR/Copia" 9445 0 0 "LTR"
"15104" "Seq_51769:20568580..20569495" "DNA/DTA" 915 0 0 "DNA"
"15105" "Seq_51769:205696069..205696586" "MITE/DTA" 517 0 0 "MITE"
"15106" "Seq_51769:205707532..205719289" "LTR/Copia" 11757 0 0 "LTR"
"15107" "Seq_51769:205833030..205841821" "LTR/Copia" 8791 0 0 "LTR"
"15108" "Seq_51769:205899547..205902417" "DNA/DTM" 2870 0 0 "DNA"
"15109" "Seq_51769:205957915..205962026" "DNA/DTM" 4111 0 0 "DNA"
"15110" "Seq_51769:206008124..206018550" "LTR/Gypsy" 10426 0 0 "LTR"
"15111" "Seq_51769:206146063..206148752" "DNA/DTM" 2689 0 0 "DNA"
"15112" "Seq_51769:206164190..206173642" "LTR/Copia" 9452 0 0 "LTR"
"15113" "Seq_51769:206203052..206203840" "DNA/DTA" 788 0 0 "DNA"
"15114" "Seq_51769:206312935..206320128" "LTR/Copia" 7193 0 0 "LTR"
"15115" "Seq_51769:206450433..206457882" "LTR/Gypsy" 7449 0 0 "LTR"
"15116" "Seq_51769:206518131..206525450" "LTR/Gypsy" 7319 0 0 "LTR"
"15117" "Seq_51769:206595781..206598735" "DNA/DTM" 2954 0 0 "DNA"
"15118" "Seq_51769:206630116..206637460" "LTR/Gypsy" 7344 0 0 "LTR"
"15119" "Seq_51769:206670564..206677994" "LTR/Gypsy" 7430 0 0 "LTR"
"15120" "Seq_51769:20668344..20680087" "LTR/Copia" 11743 0 0 "LTR"
"15121" "Seq_51769:206716765..206726321" "LTR/Copia" 9556 0 0 "LTR"
"15122" "Seq_51769:206740583..206741406" "DNA/DTA" 823 0 0 "DNA"
"15123" "Seq_51769:206852645..206865614" "LTR/Copia" 12969 0 0 "LTR"
"15124" "Seq_51769:206869519..206879065" "LTR/Gypsy" 9546 0 0 "LTR"
"15125" "Seq_51769:207056827..207069017" "LTR/Gypsy" 12190 0 0 "LTR"
"15126" "Seq_51769:20707513..20718287" "LTR/Gypsy" 10774 0 0 "LTR"
"15127" "Seq_51769:207188900..207199055" "LTR/Gypsy" 10155 0 0 "LTR"
"15128" "Seq_51769:20718959..20728362" "LTR/Copia" 9403 0 0 "LTR"
"15129" "Seq_51769:207244625..207257440" "LTR/Copia" 12815 0 0 "LTR"
"15130" "Seq_51769:207285848..207294029" "LTR/Copia" 8181 0 0 "LTR"
"15131" "Seq_51769:207301723..207311271" "LTR/Copia" 9548 0 0 "LTR"
"15132" "Seq_51769:20731328..20742985" "LTR/Gypsy" 11657 0 0 "LTR"
"15133" "Seq_51769:207320237..207329533" "LTR/Copia" 9296 0 0 "LTR"
"15134" "Seq_51769:207362234..207371765" "LTR/Copia" 9531 0 0 "LTR"
"15135" "Seq_51769:207374310..207378868" "DNA/DTM" 4558 0 0 "DNA"
"15136" "Seq_51769:207395565..207407734" "LTR/unknown" 12169 0 0 "LTR"
"15137" "Seq_51769:207396720..207396804" "MITE/DTM" 84 0 0 "MITE"
"15138" "Seq_51769:207406499..207406583" "MITE/DTM" 84 0 0 "MITE"
"15139" "Seq_51769:207437370..207446764" "LTR/Copia" 9394 0 0 "LTR"
"15140" "Seq_51769:207473234..207480159" "LTR/Gypsy" 6925 0 0 "LTR"
"15141" "Seq_51769:207538311..207539146" "DNA/DTA" 835 0 0 "DNA"
"15142" "Seq_51769:207540253..207540800" "MITE/DTA" 547 0 0 "MITE"
"15143" "Seq_51769:207604879..207605239" "MITE/DTH" 360 0 0 "MITE"
"15144" "Seq_51769:207640317..207647635" "LTR/Gypsy" 7318 0 0 "LTR"
"15145" "Seq_51769:20771337..20778721" "LTR/Gypsy" 7384 0 0 "LTR"
"15146" "Seq_51769:207786725..207803689" "LTR/unknown" 16964 0.984364855258847 12.0181958414367 "LTR"
"15147" "Seq_51769:207840552..207853275" "LTR/Gypsy" 12723 0 0 "LTR"
"15148" "Seq_51769:207878450..207878971" "MITE/DTH" 521 0 0 "MITE"
"15149" "Seq_51769:207966511..207981438" "LTR/Gypsy" 14927 0 0 "LTR"
"15150" "Seq_51769:207989706..207992103" "DNA/DTH" 2397 0 0 "DNA"
"15151" "Seq_51769:208052043..208061600" "LTR/Gypsy" 9557 0 0 "LTR"
"15152" "Seq_51769:20808568..20812854" "LTR/Gypsy" 4286 0 0 "LTR"
"15153" "Seq_51769:208098636..208108530" "LTR/Copia" 9894 0 0 "LTR"
"15154" "Seq_51769:208286303..208286836" "MITE/DTA" 533 0 0 "MITE"
"15155" "Seq_51769:20834401..20842611" "LTR/Copia" 8210 0 0 "LTR"
"15156" "Seq_51769:208420941..208430215" "LTR/Copia" 9274 0 0 "LTR"
"15157" "Seq_51769:208430808..208438171" "LTR/Gypsy" 7363 0 0 "LTR"
"15158" "Seq_51769:208648341..208648903" "MITE/DTH" 562 0 0 "MITE"
"15159" "Seq_51769:20866108..20880305" "LTR/Gypsy" 14197 0 0 "LTR"
"15160" "Seq_51769:208696725..208697244" "MITE/DTA" 519 0 0 "MITE"
"15161" "Seq_51769:208750244..208757598" "LTR/Gypsy" 7354 0 0 "LTR"
"15162" "Seq_51769:208771436..208780863" "LTR/Copia" 9427 1.18091760578558 14.4179254095776 "LTR"
"15163" "Seq_51769:208886041..208895458" "LTR/Copia" 9417 0 0 "LTR"
"15164" "Seq_51769:208909493..208917952" "LTR/Copia" 8459 0 0 "LTR"
"15165" "Seq_51769:208924533..208939027" "LTR/Gypsy" 14494 0 0 "LTR"
"15166" "Seq_51769:208949748..208951327" "LTR/unknown" 1579 14.1007096513499 172.156786366166 "LTR"
"15167" "Seq_51769:209026490..209026795" "MITE/DTM" 305 0 0 "MITE"
"15168" "Seq_51769:209026491..209026794" "MITE/DTM" 303 0 0 "MITE"
"15169" "Seq_51769:20904950..20914236" "LTR/Copia" 9286 0 0 "LTR"
"15170" "Seq_51769:209065429..209079062" "LTR/Gypsy" 13633 0 0 "LTR"
"15171" "Seq_51769:209081886..209082154" "MITE/DTM" 268 0 0 "MITE"
"15172" "Seq_51769:209135587..209145014" "LTR/Copia" 9427 0 0 "LTR"
"15173" "Seq_51769:209285294..209294583" "LTR/Copia" 9289 0.599230825155598 7.31606108494391 "LTR"
"15174" "Seq_51769:209402512..209414298" "LTR/Copia" 11786 0 0 "LTR"
"15175" "Seq_51769:209417430..209423763" "LTR/Gypsy" 6333 0 0 "LTR"
"15176" "Seq_51769:209480798..209489702" "LTR/unknown" 8904 0 0 "LTR"
"15177" "Seq_51769:209515153..209525830" "LTR/Copia" 10677 0 0 "LTR"
"15178" "Seq_51769:209576789..209588409" "LTR/Gypsy" 11620 0 0 "LTR"
"15179" "Seq_51769:209619437..209622140" "DNA/DTM" 2703 0 0 "DNA"
"15180" "Seq_51769:209630839..209631735" "DNA/DTA" 896 0 0 "DNA"
"15181" "Seq_51769:209646689..209660163" "LTR/Gypsy" 13474 0 0 "LTR"
"15182" "Seq_51769:209675021..209677091" "DNA/DTC" 2070 0 0 "DNA"
"15183" "Seq_51769:209875116..209883965" "LTR/unknown" 8849 0 0 "LTR"
"15184" "Seq_51769:209902569..209916392" "LTR/Gypsy" 13823 0 0 "LTR"
"15185" "Seq_51769:209956962..209970289" "LTR/Gypsy" 13327 0 0 "LTR"
"15186" "Seq_51769:210036883..210050580" "LTR/Copia" 13697 0 0 "LTR"
"15187" "Seq_51769:210114788..210128651" "LTR/Gypsy" 13863 0 0 "LTR"
"15188" "Seq_51769:210186798..210198510" "LTR/Gypsy" 11712 0 0 "LTR"
"15189" "Seq_51769:21021631..21030954" "LTR/Copia" 9323 0.597045493389506 7.28938017998971 "LTR"
"15190" "Seq_51769:210228987..210229682" "DNA/DTA" 695 0 0 "DNA"
"15191" "Seq_51769:210396815..210405673" "LTR/unknown" 8858 0 0 "LTR"
"15192" "Seq_51769:210438909..210451637" "LTR/Copia" 12728 0 0 "LTR"
"15193" "Seq_51769:210452374..210452944" "MITE/DTA" 570 0 0 "MITE"
"15194" "Seq_51769:210465026..210465397" "MITE/DTA" 371 0 0 "MITE"
"15195" "Seq_51769:210501929..210502230" "MITE/DTM" 301 0 0 "MITE"
"15196" "Seq_51769:210521947..210529325" "LTR/Gypsy" 7378 3.77219784146811 46.0550904161317 "LTR"
"15197" "Seq_51769:210593217..210607378" "LTR/Gypsy" 14161 0 0 "LTR"
"15198" "Seq_51769:21060539..21070013" "LTR/Gypsy" 9474 0 0 "LTR"
"15199" "Seq_51769:210614911..210621307" "LTR/Copia" 6396 0 0 "LTR"
"15200" "Seq_51769:210665170..210665306" "MITE/DTH" 136 0 0 "MITE"
"15201" "Seq_51769:210674307..210675576" "DNA/DTC" 1269 0 0 "DNA"
"15202" "Seq_51769:210679463..210691455" "LTR/Gypsy" 11992 0 0 "LTR"
"15203" "Seq_51769:210700172..210700733" "MITE/DTH" 561 0 0 "MITE"
"15204" "Seq_51769:210720275..210720656" "MITE/DTA" 381 0 0 "MITE"
"15205" "Seq_51769:210741111..210741399" "MITE/DTM" 288 0 0 "MITE"
"15206" "Seq_51769:210753406..210760839" "LTR/Gypsy" 7433 0 0 "LTR"
"15207" "Seq_51769:210852796..210867807" "LTR/Copia" 15011 0 0 "LTR"
"15208" "Seq_51769:210870365..210870680" "MITE/DTM" 315 0 0 "MITE"
"15209" "Seq_51769:210878052..210878367" "MITE/DTM" 315 0 0 "MITE"
"15210" "Seq_51769:210891603..210905505" "LTR/Gypsy" 13902 0 0 "LTR"
"15211" "Seq_51769:210911483..210920869" "LTR/Gypsy" 9386 0 0 "LTR"
"15212" "Seq_51769:211030027..211031698" "DNA/DTM" 1671 0 0 "DNA"
"15213" "Seq_51769:211061444..211074310" "LTR/Copia" 12866 0 0 "LTR"
"15214" "Seq_51769:211117384..211124789" "LTR/Gypsy" 7405 0 0 "LTR"
"15215" "Seq_51769:211186140..211186443" "MITE/DTM" 303 0 0 "MITE"
"15216" "Seq_51769:211267219..211267827" "DNA/DTA" 608 0 0 "DNA"
"15217" "Seq_51769:211332570..211341913" "LTR/Copia" 9343 0 0 "LTR"
"15218" "Seq_51769:211395593..211409198" "LTR/Gypsy" 13605 0 0 "LTR"
"15219" "Seq_51769:211462205..211462739" "MITE/DTA" 534 0 0 "MITE"
"15220" "Seq_51769:211520350..211536701" "LTR/Copia" 16351 0 0 "LTR"
"15221" "Seq_51769:211570811..211578187" "LTR/Gypsy" 7376 0 0 "LTR"
"15222" "Seq_51769:211605083..211609826" "DNA/DTC" 4743 8.21500863253055 100.297752461798 "DNA"
"15223" "Seq_51769:211632166..211641637" "LTR/Copia" 9471 0 0 "LTR"
"15224" "Seq_51769:211868214..211877660" "LTR/Copia" 9446 0 0 "LTR"
"15225" "Seq_51769:211981467..211982029" "MITE/DTH" 562 0 0 "MITE"
"15226" "Seq_51769:212022178..212022482" "MITE/DTM" 304 0 0 "MITE"
"15227" "Seq_51769:21203858..21213000" "LTR/Copia" 9142 0 0 "LTR"
"15228" "Seq_51769:212052525..212061306" "LTR/Copia" 8781 0 0 "LTR"
"15229" "Seq_51769:212134736..212149405" "LTR/Gypsy" 14669 0 0 "LTR"
"15230" "Seq_51769:2121977..2131254" "LTR/Copia" 9277 0 0 "LTR"
"15231" "Seq_51769:212262978..212272116" "LTR/Copia" 9138 0 0 "LTR"
"15232" "Seq_51769:212455874..212465432" "LTR/Copia" 9558 0 0 "LTR"
"15233" "Seq_51769:212548122..212548201" "MITE/DTT" 79 0 0 "MITE"
"15234" "Seq_51769:212588428..212597944" "LTR/Copia" 9516 0 0 "LTR"
"15235" "Seq_51769:212697975..212705255" "LTR/Copia" 7280 2.29378645667735 28.0050376722709 "LTR"
"15236" "Seq_51769:212725151..212730292" "LTR/Gypsy" 5141 0 0 "LTR"
"15237" "Seq_51769:212762366..212776303" "LTR/Gypsy" 13937 0 0 "LTR"
"15238" "Seq_51769:212809063..212816506" "LTR/Gypsy" 7443 0 0 "LTR"
"15239" "Seq_51769:212828208..212839500" "LTR/Gypsy" 11292 0 0 "LTR"
"15240" "Seq_51769:212875902..212876770" "DNA/DTA" 868 0 0 "DNA"
"15241" "Seq_51769:212880593..212894137" "LTR/Gypsy" 13544 0 0 "LTR"
"15242" "Seq_51769:212895416..212898991" "DNA/DTM" 3575 0 0 "DNA"
"15243" "Seq_51769:212905180..212918461" "LTR/Gypsy" 13281 0 0 "LTR"
"15244" "Seq_51769:212942450..212956116" "LTR/Gypsy" 13666 0 0 "LTR"
"15245" "Seq_51769:21297367..21306835" "LTR/Copia" 9468 0 0 "LTR"
"15246" "Seq_51769:213003939..213006802" "DNA/DTM" 2863 0 0 "DNA"
"15247" "Seq_51769:213032180..213035033" "DNA/DTM" 2853 0 0 "DNA"
"15248" "Seq_51769:213108345..213108782" "MITE/DTA" 437 0 0 "MITE"
"15249" "Seq_51769:213209283..213210143" "DNA/DTA" 860 0 0 "DNA"
"15250" "Seq_51769:213228361..213228737" "MITE/DTM" 376 0 0 "MITE"
"15251" "Seq_51769:213293595..213302993" "LTR/Copia" 9398 0 0 "LTR"
"15252" "Seq_51769:213304066..213313113" "LTR/Copia" 9047 0 0 "LTR"
"15253" "Seq_51769:213394249..213397119" "DNA/DTM" 2870 0 0 "DNA"
"15254" "Seq_51769:21342584..21351973" "LTR/Copia" 9389 0 0 "LTR"
"15255" "Seq_51769:213443737..213447107" "DNA/DTA" 3370 0 0 "DNA"
"15256" "Seq_51769:213512539..213514503" "DNA/DTM" 1964 0 0 "DNA"
"15257" "Seq_51769:213527224..213527748" "MITE/DTA" 524 0 0 "MITE"
"15258" "Seq_51769:21354948..21371803" "LTR/Copia" 16855 0 0 "LTR"
"15259" "Seq_51769:213568179..213570842" "DNA/DTM" 2663 0 0 "DNA"
"15260" "Seq_51769:21360333..21369779" "LTR/Copia" 9446 0 0 "LTR"
"15261" "Seq_51769:213641672..213650331" "LTR/Copia" 8659 0 0 "LTR"
"15262" "Seq_51769:213679020..213679304" "MITE/DTH" 284 19.5994899115153 239.291871190296 "MITE"
"15263" "Seq_51769:213706820..213707515" "DNA/DTA" 695 0 0 "DNA"
"15264" "Seq_51769:213757652..213758053" "MITE/DTH" 401 0 0 "MITE"
"15265" "Seq_51769:213765536..213766097" "MITE/DTH" 561 0 0 "MITE"
"15266" "Seq_51769:213823142..213836335" "LTR/Gypsy" 13193 0 0 "LTR"
"15267" "Seq_51769:213858088..213867597" "LTR/Copia" 9509 0 0 "LTR"
"15268" "Seq_51769:214008569..214011258" "DNA/DTM" 2689 0 0 "DNA"
"15269" "Seq_51769:214081408..214090546" "LTR/Copia" 9138 0 0 "LTR"
"15270" "Seq_51769:214091247..214092960" "DNA/DTC" 1713 0 0 "DNA"
"15271" "Seq_51769:214097137..214106578" "LTR/Copia" 9441 0 0 "LTR"
"15272" "Seq_51769:21429425..21429729" "MITE/DTM" 304 0 0 "MITE"
"15273" "Seq_51769:214347747..214347902" "MITE/DTA" 155 0 0 "MITE"
"15274" "Seq_51769:214361567..214370987" "LTR/Copia" 9420 0 0 "LTR"
"15275" "Seq_51769:21437115..21437419" "MITE/DTM" 304 0 0 "MITE"
"15276" "Seq_51769:214405833..214415278" "LTR/Copia" 9445 0 0 "LTR"
"15277" "Seq_51769:214482931..214492067" "LTR/Copia" 9136 0 0 "LTR"
"15278" "Seq_51769:214546382..214560908" "LTR/Gypsy" 14526 0 0 "LTR"
"15279" "Seq_51769:214549043..214551679" "DNA/DTM" 2636 0 0 "DNA"
"15280" "Seq_51769:214556550..214557448" "DNA/DTA" 898 0 0 "DNA"
"15281" "Seq_51769:214591577..214601096" "LTR/Copia" 9519 0 0 "LTR"
"15282" "Seq_51769:21463790..21463926" "MITE/DTH" 136 0 0 "MITE"
"15283" "Seq_51769:21466357..21470187" "DNA/DTC" 3830 0 0 "DNA"
"15284" "Seq_51769:214697619..214698018" "MITE/DTC" 399 0 0 "MITE"
"15285" "Seq_51769:21471401..21486752" "LTR/Copia" 15351 0 0 "LTR"
"15286" "Seq_51769:214736723..214746031" "LTR/Copia" 9308 0 0 "LTR"
"15287" "Seq_51769:214782828..214792293" "LTR/Copia" 9465 0 0 "LTR"
"15288" "Seq_51769:21478724..21473514" "DNA/Helitron" 5210 0 0 "DNA"
"15289" "Seq_51769:214838376..214838495" "MITE/DTH" 119 0 0 "MITE"
"15290" "Seq_51769:214858083..214867441" "LTR/Copia" 9358 0 0 "LTR"
"15291" "Seq_51769:214932166..214946179" "LTR/Gypsy" 14013 0 0 "LTR"
"15292" "Seq_51769:214986486..214995955" "LTR/Copia" 9469 0 0 "LTR"
"15293" "Seq_51769:215100496..215110626" "LTR/Gypsy" 10130 0 0 "LTR"
"15294" "Seq_51769:215128418..215132148" "DNA/DTM" 3730 0 0 "DNA"
"15295" "Seq_51769:215181938..215198556" "LTR/Copia" 16618 0 0 "LTR"
"15296" "Seq_51769:215185819..215193227" "LTR/Gypsy" 7408 0 0 "LTR"
"15297" "Seq_51769:215197476..215197876" "MITE/DTM" 400 0 0 "MITE"
"15298" "Seq_51769:215304313..215313543" "LTR/Copia" 9230 0 0 "LTR"
"15299" "Seq_51769:21532866..21533171" "MITE/DTM" 305 0 0 "MITE"
"15300" "Seq_51769:215474078..215474174" "MITE/DTH" 96 0 0 "MITE"
"15301" "Seq_51769:215538091..215538625" "MITE/DTA" 534 0 0 "MITE"
"15302" "Seq_51769:215584702..215594176" "LTR/Copia" 9474 0 0 "LTR"
"15303" "Seq_51769:215624169..215624862" "DNA/DTA" 693 0 0 "DNA"
"15304" "Seq_51769:215626169..215635066" "LTR/unknown" 8897 0 0 "LTR"
"15305" "Seq_51769:215662709..215672168" "LTR/Copia" 9459 0 0 "LTR"
"15306" "Seq_51769:21569505..21581298" "LTR/Gypsy" 11793 0 0 "LTR"
"15307" "Seq_51769:215731102..215745117" "LTR/Gypsy" 14015 0 0 "LTR"
"15308" "Seq_51769:215797414..215806850" "LTR/Copia" 9436 0 0 "LTR"
"15309" "Seq_51769:215808779..215819503" "LTR/Gypsy" 10724 0 0 "LTR"
"15310" "Seq_51769:215910066..215926107" "LTR/Copia" 16041 0 0 "LTR"
"15311" "Seq_51769:215913098..215924873" "LTR/Copia" 11775 0 0 "LTR"
"15312" "Seq_51769:216090161..216097626" "LTR/Gypsy" 7465 0 0 "LTR"
"15313" "Seq_51769:216105469..216106031" "MITE/DTH" 562 0 0 "MITE"
"15314" "Seq_51769:216145381..216146929" "DNA/DTM" 1548 0 0 "DNA"
"15315" "Seq_51769:216185359..216194924" "LTR/Copia" 9565 0 0 "LTR"
"15316" "Seq_51769:216194935..216208504" "LTR/Gypsy" 13569 0 0 "LTR"
"15317" "Seq_51769:216293085..216302389" "LTR/Copia" 9304 0 0 "LTR"
"15318" "Seq_51769:216372351..216386254" "LTR/Gypsy" 13903 0 0 "LTR"
"15319" "Seq_51769:216375012..216377890" "DNA/DTM" 2878 0 0 "DNA"
"15320" "Seq_51769:216415171..216424688" "LTR/Copia" 9517 0 0 "LTR"
"15321" "Seq_51769:2164295..2173852" "LTR/Copia" 9557 0 0 "LTR"
"15322" "Seq_51769:216443678..216456594" "LTR/Copia" 12916 0.430958124409288 5.26160509585352 "LTR"
"15323" "Seq_51769:216521725..216526373" "DNA/DTM" 4648 0 0 "DNA"
"15324" "Seq_51769:216534398..216535011" "DNA/DTA" 613 0 0 "DNA"
"15325" "Seq_51769:216545735..216553199" "LTR/Gypsy" 7464 0 0 "LTR"
"15326" "Seq_51769:216554280..216563920" "LTR/Gypsy" 9640 0.577412358389041 7.04967753299212 "LTR"
"15327" "Seq_51769:21656716..21671452" "LTR/Gypsy" 14736 0 0 "LTR"
"15328" "Seq_51769:216663512..216677081" "LTR/Gypsy" 13569 0 0 "LTR"
"15329" "Seq_51769:216700934..216713667" "LTR/Copia" 12733 0 0 "LTR"
"15330" "Seq_51769:216717958..216718094" "MITE/DTH" 136 572.996852119007 6995.76823421041 "MITE"
"15331" "Seq_51769:21678329..21693089" "LTR/Gypsy" 14760 0 0 "LTR"
"15332" "Seq_51769:216793950..216811117" "LTR/Copia" 17167 0 0 "LTR"
"15333" "Seq_51769:216832515..216844015" "LTR/Gypsy" 11500 0 0 "LTR"
"15334" "Seq_51769:216933314..216933979" "DNA/DTA" 665 0 0 "DNA"
"15335" "Seq_51769:216948317..216949061" "DNA/DTA" 744 0 0 "DNA"
"15336" "Seq_51769:216952132..216952539" "MITE/DTH" 407 0 0 "MITE"
"15337" "Seq_51769:216954655..216964105" "LTR/Copia" 9450 0 0 "LTR"
"15338" "Seq_51769:21701679..21713751" "LTR/Copia" 12072 0 0 "LTR"
"15339" "Seq_51769:217068111..217075324" "LTR/Copia" 7213 0 0 "LTR"
"15340" "Seq_51769:217078500..217079036" "MITE/DTH" 536 0 0 "MITE"
"15341" "Seq_51769:217099520..217108260" "LTR/Copia" 8740 0 0 "LTR"
"15342" "Seq_51769:217100201..217100581" "MITE/DTM" 380 0 0 "MITE"
"15343" "Seq_51769:217199831..217201423" "LTR/unknown" 1592 0 0 "LTR"
"15344" "Seq_51769:217286119..217286423" "MITE/DTM" 304 0 0 "MITE"
"15345" "Seq_51769:217293778..217294047" "MITE/DTM" 269 0 0 "MITE"
