TE_id,TE_class,fam_length,fpkm,tpm,TE_class_group
Seq_51767:10199093..10208538,LTR/Copia,9445,0,0,LTR
Seq_51767:102013169..102020520,LTR/Gypsy,7351,0,0,LTR
Seq_51767:102034710..102044127,LTR/Copia,9417,0,0,LTR
Seq_51767:102053350..102054043,DNA/DTA,693,0,0,DNA
Seq_51767:102223709..102224026,MITE/DTM,317,0,0,MITE
Seq_51767:102245067..102256705,LTR/Gypsy,11638,0,0,LTR
Seq_51767:102265483..102281649,LTR/Gypsy,16166,0,0,LTR
Seq_51767:102310361..102319796,LTR/Copia,9435,0,0,LTR
Seq_51767:102396980..102399821,DNA/DTC,2841,0,0,DNA
Seq_51767:102437918..102445291,LTR/Gypsy,7373,0,0,LTR
Seq_51767:102502259..102512990,LTR/Gypsy,10731,0,0,LTR
Seq_51767:102661647..102670021,LTR/Gypsy,8374,0,0,LTR
Seq_51767:102726846..102727230,MITE/DTM,384,0,0,MITE
Seq_51767:102726847..102727229,MITE/DTM,382,0,0,MITE
Seq_51767:102734623..102735024,MITE/DTM,401,0,0,MITE
Seq_51767:102751439..102758905,LTR/Gypsy,7466,0,0,LTR
Seq_51767:10283759..10295807,LTR/Copia,12048,0,0,LTR
Seq_51767:102843885..102851258,LTR/Gypsy,7373,0,0,LTR
Seq_51767:102878581..102885944,LTR/Gypsy,7363,0,0,LTR
Seq_51767:102931691..102937379,LTR/Gypsy,5688,0,0,LTR
Seq_51767:102998747..102999279,MITE/DTA,532,0,0,MITE
Seq_51767:103206846..103216238,LTR/Copia,9392,0,0,LTR
Seq_51767:103335822..103345108,LTR/Copia,9286,0,0,LTR
Seq_51767:103350358..103359837,LTR/Copia,9479,0,0,LTR
Seq_51767:103614302..103623474,LTR/Copia,9172,0,0,LTR
Seq_51767:103660924..103670245,LTR/Copia,9321,0,0,LTR
Seq_51767:103716063..103716366,MITE/DTM,303,0,0,MITE
Seq_51767:103857355..103858146,DNA/DTA,791,0,0,DNA
Seq_51767:103930128..103936829,LTR/unknown,6701,0,0,LTR
Seq_51767:103936916..103950565,LTR/Gypsy,13649,0,0,LTR
Seq_51767:103964589..103973483,LTR/Copia,8894,0,0,LTR
Seq_51767:104008381..104015795,LTR/Gypsy,7414,0,0,LTR
Seq_51767:104050525..104057734,LTR/Gypsy,7209,0,0,LTR
Seq_51767:104189487..104196944,LTR/Gypsy,7457,0,0,LTR
Seq_51767:104285960..104295472,LTR/Copia,9512,0,0,LTR
Seq_51767:104306911..104319435,LTR/Gypsy,12524,0,0,LTR
Seq_51767:104420950..104422416,DNA/DTC,1466,0,0,DNA
Seq_51767:104465927..104478876,LTR/Gypsy,12949,0,0,LTR
Seq_51767:104553369..104562921,LTR/Copia,9552,0,0,LTR
Seq_51767:104671822..104671901,MITE/DTT,79,0,0,MITE
Seq_51767:104681783..104691082,LTR/Gypsy,9299,0,0,LTR
Seq_51767:10474633..10488175,LTR/Gypsy,13542,0,0,LTR
Seq_51767:104891475..104905665,LTR/Gypsy,14190,0,0,LTR
Seq_51767:104917800..104928058,LTR/Gypsy,10258,0,0,LTR
Seq_51767:104940880..104948369,LTR/Gypsy,7489,0,0,LTR
Seq_51767:104966455..104981396,LTR/Gypsy,14941,0,0,LTR
Seq_51767:105082138..105093487,LTR/Gypsy,11349,0,0,LTR
Seq_51767:105138320..105155441,LTR/Copia,17121,0,0,LTR
Seq_51767:105193026..105206243,LTR/Gypsy,13217,0,0,LTR
Seq_51767:105210215..105219619,LTR/Gypsy,9404,0,0,LTR
Seq_51767:105270254..105282660,LTR/Gypsy,12406,0,0,LTR
Seq_51767:105296394..105310324,LTR/Gypsy,13930,0,0,LTR
Seq_51767:105323379..105323574,MITE/DTM,195,0,0,MITE
Seq_51767:10534726..10535615,DNA/DTA,889,0,0,DNA
Seq_51767:105380405..105387733,LTR/Gypsy,7328,0,0,LTR
Seq_51767:105454038..105470559,LTR/unknown,16521,0,0,LTR
Seq_51767:105478690..105490719,LTR/Copia,12029,0,0,LTR
Seq_51767:105486259..105489903,DNA/DTM,3644,0,0,DNA
Seq_51767:105607572..105615817,LTR/Gypsy,8245,0,0,LTR
Seq_51767:10578403..10590496,LTR/unknown,12093,0,0,LTR
Seq_51767:105814821..105820407,LTR/Gypsy,11172,0,0,LTR
Seq_51767:105834272..105841718,LTR/Gypsy,7446,0,0,LTR
Seq_51767:105846718..105847022,MITE/DTM,304,0,0,MITE
Seq_51767:10592224..10601674,LTR/Copia,9450,0,0,LTR
Seq_51767:105937148..105938675,DNA/DTC,1527,0,0,DNA
Seq_51767:105950776..105963573,LTR/Copia,12797,0,0,LTR
Seq_51767:106102538..106112174,LTR/Gypsy,9636,0,0,LTR
Seq_51767:106228932..106235725,LTR/Gypsy,6793,0,0,LTR
Seq_51767:106256686..106264064,LTR/Gypsy,7378,0,0,LTR
Seq_51767:106287772..106300584,LTR/Gypsy,12812,0,0,LTR
Seq_51767:106565691..106583307,LTR/Copia,17616,0,0,LTR
Seq_51767:10658477..10668005,LTR/Copia,9528,0,0,LTR
Seq_51767:106594974..106602292,LTR/Gypsy,7318,0,0,LTR
Seq_51767:106628802..106641862,LTR/Gypsy,13060,0,0,LTR
Seq_51767:106808533..106818090,LTR/Gypsy,9557,0,0,LTR
Seq_51767:106877122..106887588,LTR/Gypsy,10466,0,0,LTR
Seq_51767:106896829..106904217,LTR/Gypsy,7388,0,0,LTR
Seq_51767:106919205..106926559,LTR/Gypsy,7354,0,0,LTR
Seq_51767:107000599..107007712,LTR/Gypsy,7113,0,0,LTR
Seq_51767:107107625..107114977,LTR/Gypsy,7352,0,0,LTR
Seq_51767:107191547..107200178,LTR/Copia,8631,0,0,LTR
Seq_51767:107232571..107233276,DNA/DTA,705,0,0,DNA
Seq_51767:10723656..10737569,LTR/Gypsy,13913,0,0,LTR
Seq_51767:107242669..107252300,LTR/Gypsy,9631,0,0,LTR
Seq_51767:107259276..107253029,DNA/Helitron,6247,0,0,DNA
Seq_51767:107296963..107310632,LTR/Gypsy,13669,0,0,LTR
Seq_51767:10732037..10734910,DNA/DTM,2873,0,0,DNA
Seq_51767:107325004..107325612,DNA/DTA,608,0,0,DNA
Seq_51767:107359067..107372320,LTR/Gypsy,13253,0,0,LTR
Seq_51767:107361566..107364163,DNA/DTM,2597,0,0,DNA
Seq_51767:107406528..107415965,LTR/Copia,9437,0,0,LTR
Seq_51767:107436358..107450014,LTR/Gypsy,13656,0,0,LTR
Seq_51767:107597211..107604795,LTR/Gypsy,7584,0,0,LTR
Seq_51767:107615848..107630492,LTR/Gypsy,14644,0,0,LTR
Seq_51767:107621026..107628397,LTR/Gypsy,7371,0,0,LTR
Seq_51767:107642081..107649350,LTR/Gypsy,7269,0,0,LTR
Seq_51767:10765744..10768973,DNA/DTM,3229,0,0,DNA
Seq_51767:107666258..107666710,MITE/DTA,452,0,0,MITE
Seq_51767:107783943..107795598,LTR/Copia,11655,0.67658924,7.077912479,LTR
Seq_51767:107977258..107990015,LTR/Copia,12757,0,0,LTR
Seq_51767:108225028..108234172,LTR/Copia,9144,0,0,LTR
Seq_51767:108237402..108237706,MITE/DTM,304,0,0,MITE
Seq_51767:108240349..108253906,LTR/Gypsy,13557,0,0,LTR
Seq_51767:108258636..108258940,MITE/DTM,304,0,0,MITE
Seq_51767:108296989..108308492,LTR/Gypsy,11503,0,0,LTR
Seq_51767:108342180..108344151,DNA/DTH,1971,0,0,DNA
Seq_51767:108405262..108407713,DNA/DTH,2451,0,0,DNA
Seq_51767:108428185..108428708,MITE/DTA,523,0,0,MITE
Seq_51767:108444881..108456338,LTR/Gypsy,11457,0,0,LTR
Seq_51767:108472979..108475809,DNA/DTM,2830,0,0,DNA
Seq_51767:108529417..108544498,LTR/Gypsy,15081,1.045772508,10.93999999,LTR
Seq_51767:108619757..108620473,DNA/DTA,716,7.342316197,76.8091899,DNA
Seq_51767:108622225..108631107,LTR/Copia,8882,0,0,LTR
Seq_51767:10864903..10873820,LTR/unknown,8917,0,0,LTR
Seq_51767:108671828..108681329,LTR/Copia,9501,0,0,LTR
Seq_51767:108737593..108753946,LTR/Copia,16353,0,0,LTR
Seq_51767:108822394..108833980,LTR/Gypsy,11586,0,0,LTR
Seq_51767:108849125..108861987,LTR/Gypsy,12862,0,0,LTR
Seq_51767:108873231..108880795,LTR/Gypsy,7564,0,0,LTR
Seq_51767:108885203..108892699,LTR/Gypsy,7496,0,0,LTR
Seq_51767:108927551..108941024,LTR/Gypsy,13473,0,0,LTR
Seq_51767:108973298..108988467,LTR/Gypsy,15169,0,0,LTR
Seq_51767:109205222..109212693,LTR/Gypsy,7471,0,0,LTR
Seq_51767:109270981..109278340,LTR/Gypsy,7359,0,0,LTR
Seq_51767:109307605..109307741,MITE/DTH,136,0,0,MITE
Seq_51767:109362989..109370497,LTR/Gypsy,7508,0,0,LTR
Seq_51767:109423425..109423939,MITE/DTA,514,0,0,MITE
Seq_51767:109425826..109439533,LTR/Gypsy,13707,0,0,LTR
Seq_51767:109636210..109649751,LTR/Gypsy,13541,0,0,LTR
Seq_51767:109639738..109642004,DNA/DTC,2266,0,0,DNA
Seq_51767:10972895..10982044,LTR/Copia,9149,0,0,LTR
Seq_51767:109751662..109763099,LTR/Gypsy,11437,0,0,LTR
Seq_51767:109778048..109787482,LTR/Copia,9434,0,0,LTR
Seq_51767:109893777..109894177,MITE/DTH,400,0,0,MITE
Seq_51767:109945697..109957281,LTR/Gypsy,11584,0,0,LTR
Seq_51767:110027346..110037062,LTR/Gypsy,9716,0,0,LTR
Seq_51767:110093564..110106823,LTR/Gypsy,13259,0,0,LTR
Seq_51767:110174402..110181805,LTR/Gypsy,7403,0,0,LTR
Seq_51767:110198366..110205806,LTR/Gypsy,7440,0,0,LTR
Seq_51767:110273323..110282416,LTR/Copia,9093,0,0,LTR
Seq_51767:110329842..110339442,LTR/Gypsy,9600,0,0,LTR
Seq_51767:110346380..110346921,MITE/DTH,541,0,0,MITE
Seq_51767:110348449..110349953,DNA/DTC,1504,0,0,DNA
Seq_51767:110360585..110370032,LTR/Copia,9447,0,0,LTR
Seq_51767:110374769..110377062,DNA/DTA,2293,0,0,DNA
Seq_51767:110380185..110380264,MITE/DTT,79,0,0,MITE
Seq_51767:110402013..110411310,LTR/Copia,9297,0,0,LTR
Seq_51767:110471789..110479105,LTR/Gypsy,7316,0,0,LTR
Seq_51767:110486555..110493943,LTR/Gypsy,7388,0,0,LTR
Seq_51767:11051893..11061084,LTR/Copia,9191,0,0,LTR
Seq_51767:110531477..110538722,LTR/Gypsy,7245,0,0,LTR
Seq_51767:110544275..110555901,LTR/Gypsy,11626,0,0,LTR
Seq_51767:110589784..110590479,DNA/DTA,695,0,0,DNA
Seq_51767:110590596..110591334,DNA/DTC,738,0,0,DNA
Seq_51767:110595244..110604610,LTR/Copia,9366,0,0,LTR
Seq_51767:110612568..110622176,LTR/Gypsy,9608,0,0,LTR
Seq_51767:110703521..110720118,LTR/Gypsy,16597,0,0,LTR
Seq_51767:110709021..110716458,LTR/Gypsy,7437,0,0,LTR
Seq_51767:110740857..110748258,LTR/Gypsy,7401,0,0,LTR
Seq_51767:110760804..110763432,DNA/DTC,2628,0,0,DNA
Seq_51767:110810257..110819700,LTR/Copia,9443,0,0,LTR
Seq_51767:110828761..110836120,LTR/Gypsy,7359,0,0,LTR
Seq_51767:110850770..110864467,LTR/Gypsy,13697,0,0,LTR
Seq_51767:110940955..110959821,LTR/unknown,18866,0,0,LTR
Seq_51767:110962782..110970210,LTR/Gypsy,7428,0,0,LTR
Seq_51767:111055264..111063938,LTR/Copia,8674,0,0,LTR
Seq_51767:111071209..111078582,LTR/Gypsy,7373,0,0,LTR
Seq_51767:11112341..11119739,LTR/Gypsy,7398,0,0,LTR
Seq_51767:111180303..111187685,LTR/Gypsy,7382,0,0,LTR
Seq_51767:111292857..111304152,LTR/Gypsy,11295,0,0,LTR
Seq_51767:111404690..111412104,LTR/Gypsy,7414,0,0,LTR
Seq_51767:111473252..111482654,LTR/Gypsy,9402,0,0,LTR
Seq_51767:11149949..11150485,MITE/DTA,536,0,0,MITE
Seq_51767:111535808..111543199,LTR/Gypsy,7391,0,0,LTR
Seq_51767:111599087..111611263,LTR/Gypsy,12176,0,0,LTR
Seq_51767:111621517..111621713,MITE/DTM,196,0,0,MITE
Seq_51767:111629499..111639621,LTR/Gypsy,10122,0,0,LTR
Seq_51767:111651797..111659350,LTR/Gypsy,7553,0,0,LTR
Seq_51767:111665130..111672522,LTR/Gypsy,7392,0,0,LTR
Seq_51767:111743334..111750779,LTR/Gypsy,7445,0,0,LTR
Seq_51767:111791694..111801155,LTR/Gypsy,9461,0,0,LTR
Seq_51767:11184317..11184621,MITE/DTM,304,0,0,MITE
Seq_51767:11187185..11196634,LTR/Copia,9449,0,0,LTR
Seq_51767:111882808..111887826,LTR/Copia,5018,0,0,LTR
Seq_51767:111908070..111909432,DNA/DTH,1362,0,0,DNA
Seq_51767:111926858..111941693,LTR/Gypsy,14835,0,0,LTR
Seq_51767:111942123..111951520,LTR/Gypsy,18794,0,0,LTR
Seq_51767:111979113..111981974,DNA/DTM,2861,0,0,DNA
Seq_51767:112283827..112293223,LTR/Copia,9396,0,0,LTR
Seq_51767:112313731..112321118,LTR/Gypsy,7387,0,0,LTR
Seq_51767:112393777..112394258,MITE/DTC,481,0,0,MITE
Seq_51767:112413596..112427640,LTR/Gypsy,14044,0,0,LTR
Seq_51767:112537105..112546428,LTR/Copia,9323,0,0,LTR
Seq_51767:112635230..112654251,LTR/Gypsy,19021,0,0,LTR
Seq_51767:112663696..112669851,LTR/Copia,6155,0,0,LTR
Seq_51767:112722935..112734696,LTR/Gypsy,11761,0,0,LTR
Seq_51767:11274956..11284393,LTR/Copia,9437,0,0,LTR
Seq_51767:112789070..112797658,LTR/Gypsy,8588,0,0,LTR
Seq_51767:112870831..112880270,LTR/Copia,9439,0,0,LTR
Seq_51767:113019782..113027156,LTR/Gypsy,7374,0,0,LTR
Seq_51767:113070437..113079207,LTR/unknown,8770,0,0,LTR
Seq_51767:113266747..113270052,LTR/unknown,3305,0,0,LTR
Seq_51767:113282613..113292088,LTR/Gypsy,9475,0,0,LTR
Seq_51767:113340493..113347754,LTR/Gypsy,7261,0,0,LTR
Seq_51767:113417115..113426458,LTR/Copia,9343,0,0,LTR
Seq_51767:113456972..113465759,LTR/unknown,8787,0,0,LTR
Seq_51767:113491355..113504100,LTR/Gypsy,12745,0,0,LTR
Seq_51767:113548448..113555787,LTR/Gypsy,7339,0,0,LTR
Seq_51767:113618407..113627776,LTR/Gypsy,9369,0,0,LTR
Seq_51767:113719465..113728673,LTR/Copia,9208,0,0,LTR
Seq_51767:113741212..113748654,LTR/Gypsy,7442,0,0,LTR
Seq_51767:113790526..113797916,LTR/Gypsy,7390,0,0,LTR
Seq_51767:113899266..113906658,LTR/Gypsy,7392,0,0,LTR
Seq_51767:113918405..113931046,LTR/Gypsy,12641,0,0,LTR
Seq_51767:113945184..113954306,LTR/Copia,9122,0,0,LTR
Seq_51767:114086319..114087209,DNA/DTA,890,0,0,DNA
Seq_51767:114127104..114134561,LTR/Gypsy,7457,0,0,LTR
Seq_51767:114155737..114167323,LTR/Gypsy,11586,0,0,LTR
Seq_51767:114187577..114201145,LTR/Gypsy,13568,0,0,LTR
Seq_51767:114257119..114265817,LTR/Copia,8698,0,0,LTR
Seq_51767:114397559..114406625,LTR/Copia,9066,0,0,LTR
Seq_51767:11448322..11462565,LTR/Gypsy,14243,0,0,LTR
Seq_51767:114484233..114491628,LTR/Gypsy,7395,0,0,LTR
Seq_51767:114506120..114506392,MITE/DTM,272,0,0,MITE
Seq_51767:114506121..114506391,MITE/DTM,270,0,0,MITE
Seq_51767:114539568..114543207,DNA/DTC,3639,0,0,DNA
Seq_51767:11455421..11455963,MITE/DTA,542,0,0,MITE
Seq_51767:114556228..114565864,LTR/Gypsy,9636,0,0,LTR
Seq_51767:114703805..114717280,LTR/Gypsy,13475,0,0,LTR
Seq_51767:11476442..11487730,LTR/Gypsy,11288,0,0,LTR
Seq_51767:114827497..114841202,LTR/Gypsy,13705,0,0,LTR
Seq_51767:114907967..114913950,LTR/Gypsy,5983,0,0,LTR
Seq_51767:11495490..11496019,MITE/DTA,529,0,0,MITE
Seq_51767:11509056..11510295,DNA/DTA,1239,0,0,DNA
Seq_51767:115094586..115097056,DNA/DTC,2470,0,0,DNA
Seq_51767:115197185..115199853,DNA/DTM,2668,0,0,DNA
Seq_51767:115248571..115257838,LTR/Copia,9267,0,0,LTR
Seq_51767:115261169..115274720,LTR/Gypsy,13551,0,0,LTR
Seq_51767:115291934..115303810,LTR/Gypsy,11876,0,0,LTR
Seq_51767:115422940..115430223,LTR/Gypsy,7283,0,0,LTR
Seq_51767:115503188..115512590,LTR/Copia,9402,0,0,LTR
Seq_51767:11565196..11566094,DNA/DTA,898,0,0,DNA
Seq_51767:115672363..115679822,LTR/Gypsy,7459,0,0,LTR
Seq_51767:115682502..115692630,LTR/Gypsy,10128,0,0,LTR
Seq_51767:115730366..115737796,LTR/Gypsy,7430,0,0,LTR
Seq_51767:115745378..115754804,LTR/Copia,9426,0,0,LTR
Seq_51767:115884769..115894236,LTR/Copia,9467,0,0,LTR
Seq_51767:115966582..115979090,LTR/Gypsy,12508,0,0,LTR
Seq_51767:116156077..116163484,LTR/Gypsy,7407,0,0,LTR
Seq_51767:116246642..116256196,LTR/Gypsy,9554,0,0,LTR
Seq_51767:116337049..116350131,LTR/Gypsy,13082,0,0,LTR
Seq_51767:11638570..11648138,LTR/Gypsy,9568,0,0,LTR
Seq_51767:116484089..116491545,LTR/Gypsy,7456,0,0,LTR
Seq_51767:116506870..116508681,DNA/DTT,1811,0,0,DNA
Seq_51767:116596135..116600333,DNA/DTC,4198,0,0,DNA
Seq_51767:116674412..116688294,LTR/Gypsy,13882,0,0,LTR
Seq_51767:11673196..11674960,DNA/DTA,1764,0,0,DNA
Seq_51767:116738600..116752011,LTR/Gypsy,13411,0,0,LTR
Seq_51767:11675736..11676598,DNA/DTA,862,0,0,DNA
Seq_51767:116779089..116788471,LTR/Copia,9382,0,0,LTR
Seq_51767:116819938..116833971,LTR/Gypsy,14033,0,0,LTR
Seq_51767:116837272..116837429,MITE/DTA,157,0,0,MITE
Seq_51767:116873208..116882636,LTR/Gypsy,9428,0,0,LTR
Seq_51767:116917546..116926953,LTR/Copia,9407,0,0,LTR
Seq_51767:116935053..116935180,MITE/DTH,127,0,0,MITE
Seq_51767:116943664..116944540,DNA/DTA,876,0,0,DNA
Seq_51767:116967645..116981551,LTR/Gypsy,13906,0,0,LTR
Seq_51767:11702829..11710339,LTR/Gypsy,7510,0,0,LTR
Seq_51767:117054126..117067992,LTR/Gypsy,13866,0,0,LTR
Seq_51767:117097926..117111091,LTR/Gypsy,13165,0,0,LTR
Seq_51767:11721687..11722389,DNA/DTA,702,0,0,DNA
Seq_51767:117400467..117411654,LTR/Gypsy,11187,0,0,LTR
Seq_51767:11740690..11741249,MITE/DTA,559,0,0,MITE
Seq_51767:117478064..117489788,LTR/Gypsy,11724,0,0,LTR
Seq_51767:117568150..117569814,DNA/DTM,1664,0,0,DNA
Seq_51767:117646069..117646667,MITE/DTA,598,0,0,MITE
Seq_51767:117653228..117653385,MITE/DTA,157,0,0,MITE
Seq_51767:117699806..117721518,LTR/Gypsy,21712,0,0,LTR
Seq_51767:117738310..117750076,LTR/Copia,11766,0,0,LTR
Seq_51767:117755199..117764843,LTR/Gypsy,9644,0,0,LTR
Seq_51767:117891755..117900988,LTR/Copia,9233,0,0,LTR
Seq_51767:117965489..117978351,LTR/Gypsy,12862,0,0,LTR
Seq_51767:118103791..118108592,LTR/Gypsy,4801,0,0,LTR
Seq_51767:118120531..118120877,MITE/DTH,346,0,0,MITE
Seq_51767:11812282..11825896,LTR/Gypsy,13614,0,0,LTR
Seq_51767:118162811..118170244,LTR/Gypsy,7433,0,0,LTR
Seq_51767:118228859..118238324,LTR/Gypsy,9465,0,0,LTR
Seq_51767:11827330..11836408,LTR/Copia,9078,0,0,LTR
Seq_51767:118328480..118339638,LTR/Gypsy,11158,0,0,LTR
Seq_51767:118475591..118485203,LTR/Gypsy,9612,0,0,LTR
Seq_51767:118487373..118494698,LTR/Gypsy,7325,0,0,LTR
Seq_51767:118507338..118518682,LTR/Gypsy,11344,0,0,LTR
Seq_51767:118606527..118613889,LTR/Gypsy,7362,0,0,LTR
Seq_51767:118636066..118637052,DNA/DTA,986,0,0,DNA
Seq_51767:118694268..118694923,DNA/DTA,655,0,0,DNA
Seq_51767:118799055..118806526,LTR/Gypsy,7471,0,0,LTR
Seq_51767:118868109..118868367,MITE/DTT,258,0,0,MITE
Seq_51767:118905040..118912473,LTR/Gypsy,7433,0,0,LTR
Seq_51767:118932430..118940215,LTR/Copia,7785,0,0,LTR
Seq_51767:118967170..118976096,LTR/Copia,8926,0,0,LTR
Seq_51767:11905892..11915296,LTR/Copia,9404,0,0,LTR
Seq_51767:119496155..119511213,LTR/Copia,15058,0,0,LTR
Seq_51767:119501844..119509207,LTR/Gypsy,7363,0,0,LTR
Seq_51767:119511222..119519627,LTR/Copia,8405,0,0,LTR
Seq_51767:119538707..119549457,LTR/Gypsy,10750,0,0,LTR
Seq_51767:119777762..119787037,LTR/Copia,9275,0,0,LTR
Seq_51767:119816880..119826443,LTR/Gypsy,9563,0,0,LTR
Seq_51767:119969343..119978887,LTR/Copia,9544,0,0,LTR
Seq_51767:1200222..1205151,LTR/Copia,4929,0,0,LTR
Seq_51767:120029555..120029839,MITE/DTH,284,0,0,MITE
Seq_51767:12003272..12003429,MITE/DTA,157,0,0,MITE
Seq_51767:120070312..120073543,DNA/DTC,3231,21.15205174,221.2751283,DNA
Seq_51767:120184870..120198854,LTR/Gypsy,13984,0,0,LTR
Seq_51767:120283971..120291244,LTR/Gypsy,7273,0,0,LTR
Seq_51767:120382361..120391949,LTR/Gypsy,9588,0,0,LTR
Seq_51767:120572633..120581477,LTR/Copia,8844,0,0,LTR
Seq_51767:120585174..120594476,LTR/Copia,9302,0,0,LTR
Seq_51767:120655035..120667433,LTR/Gypsy,12398,0,0,LTR
Seq_51767:120698770..120706207,LTR/Gypsy,7437,0,0,LTR
Seq_51767:120722026..120735496,LTR/Gypsy,13470,0,0,LTR
Seq_51767:120768833..120785447,LTR/unknown,16614,0,0,LTR
Seq_51767:120775220..120782542,LTR/Gypsy,7322,0,0,LTR
Seq_51767:120840033..120847423,LTR/Gypsy,7390,0,0,LTR
Seq_51767:12084919..12097603,LTR/Copia,12684,0,0,LTR
Seq_51767:120854598..120864320,LTR/Gypsy,9722,0,0,LTR
Seq_51767:120898494..120911673,LTR/Gypsy,13179,0,0,LTR
Seq_51767:121044852..121058385,LTR/Gypsy,13533,0,0,LTR
Seq_51767:121129638..121139161,LTR/Copia,9523,0,0,LTR
Seq_51767:121152144..121166259,LTR/Gypsy,14115,0,0,LTR
Seq_51767:121188556..121189001,MITE/DTA,445,0,0,MITE
Seq_51767:121329021..121338376,LTR/Gypsy,9355,0,0,LTR
Seq_51767:121385295..121399065,LTR/Gypsy,13770,0,0,LTR
Seq_51767:121548605..121560204,LTR/Gypsy,11599,0,0,LTR
Seq_51767:121635993..121647242,LTR/Gypsy,11249,0,0,LTR
Seq_51767:121661357..121664389,DNA/DTC,3032,0,0,DNA
Seq_51767:121706672..121713986,LTR/Gypsy,7314,0,0,LTR
Seq_51767:121815162..121815527,MITE/DTC,365,0,0,MITE
Seq_51767:121836981..121845252,LTR/Copia,8271,0,0,LTR
Seq_51767:121850342..121863108,LTR/Copia,12766,0,0,LTR
Seq_51767:121851371..121855374,DNA/DTM,4003,0,0,DNA
Seq_51767:121917506..121917791,MITE/DTM,285,0,0,MITE
Seq_51767:121981906..121991327,LTR/Gypsy,9421,0,0,LTR
Seq_51767:12212380..12221573,LTR/Copia,9193,0,0,LTR
Seq_51767:122228828..122236184,LTR/Gypsy,7356,0,0,LTR
Seq_51767:122409652..122417233,LTR/Gypsy,7581,0,0,LTR
Seq_51767:122439216..122450696,LTR/Gypsy,11480,0,0,LTR
Seq_51767:122492740..122495923,DNA/DTC,3183,2.4774262,25.91676718,DNA
Seq_51767:122547589..122554867,LTR/Gypsy,7278,0,0,LTR
Seq_51767:122713351..122720712,LTR/Gypsy,7361,0,0,LTR
Seq_51767:122725611..122732948,LTR/Gypsy,7337,0,0,LTR
Seq_51767:122874242..122890573,LTR/Gypsy,16331,0.482863731,5.051317736,LTR
Seq_51767:122912090..122923901,LTR/Gypsy,11811,0,0,LTR
Seq_51767:122937247..122946785,LTR/Gypsy,9538,0,0,LTR
Seq_51767:122966231..122975722,LTR/Gypsy,9491,0,0,LTR
Seq_51767:122979241..122988795,LTR/Gypsy,9554,0,0,LTR
Seq_51767:12300417..12300900,MITE/DTM,483,0,0,MITE
Seq_51767:12301155..12310959,LTR/Gypsy,9804,0,0,LTR
Seq_51767:123060093..123069681,LTR/Gypsy,9588,0,0,LTR
Seq_51767:123112220..123125160,LTR/Gypsy,12940,0,0,LTR
Seq_51767:123215970..123225141,LTR/Copia,9171,0,0,LTR
Seq_51767:123290970..123304793,LTR/Gypsy,13823,0,0,LTR
Seq_51767:123330904..123339130,LTR/Copia,8226,0,0,LTR
Seq_51767:123469970..123482221,LTR/Copia,12251,0,0,LTR
Seq_51767:123559894..123569046,LTR/Gypsy,9152,0,0,LTR
Seq_51767:123627635..123634669,LTR/Gypsy,7034,0,0,LTR
Seq_51767:123753673..123765374,LTR/Gypsy,11701,0,0,LTR
Seq_51767:123773848..123781239,LTR/Gypsy,7391,0,0,LTR
Seq_51767:123821293..123830675,LTR/Copia,9382,0,0,LTR
Seq_51767:123838962..123848266,LTR/Gypsy,9304,0,0,LTR
Seq_51767:123863370..123876750,LTR/Gypsy,13380,0,0,LTR
Seq_51767:123894215..123903701,LTR/Copia,9486,0,0,LTR
Seq_51767:123911764..123919091,LTR/Gypsy,7327,0,0,LTR
Seq_51767:123936983..123946528,LTR/Gypsy,9545,0,0,LTR
Seq_51767:123953825..123963103,LTR/Copia,9278,0,0,LTR
Seq_51767:124070773..124080170,LTR/Gypsy,9397,0,0,LTR
Seq_51767:124109789..124120832,LTR/Gypsy,11043,0,0,LTR
Seq_51767:124109791..124120834,LTR/Gypsy,11043,0,0,LTR
Seq_51767:12416770..12426282,LTR/Copia,9512,0,0,LTR
Seq_51767:124243394..124254624,LTR/Gypsy,11230,0,0,LTR
Seq_51767:124298144..124307708,LTR/Gypsy,9564,0,0,LTR
Seq_51767:124328498..124329583,DNA/DTC,1085,0,0,DNA
Seq_51767:124332098..124332226,MITE/DTH,128,0,0,MITE
Seq_51767:124376748..124386147,LTR/Copia,9399,0,0,LTR
Seq_51767:124409349..124418825,LTR/Copia,9476,0,0,LTR
Seq_51767:124478502..124487028,LTR/unknown,8526,0,0,LTR
Seq_51767:124490464..124497883,LTR/Gypsy,7419,0,0,LTR
Seq_51767:12451246..12462807,LTR/Gypsy,11561,0,0,LTR
Seq_51767:124514762..124515775,DNA/DTC,1013,0,0,DNA
Seq_51767:124573852..124574387,MITE/DTA,535,0,0,MITE
Seq_51767:124641389..124650957,LTR/Gypsy,9568,0,0,LTR
Seq_51767:124680911..124688275,LTR/Gypsy,7364,0,0,LTR
Seq_51767:124700750..124709866,LTR/Gypsy,9116,0,0,LTR
Seq_51767:124724127..124733736,LTR/Gypsy,9609,0,0,LTR
Seq_51767:124802062..124811588,LTR/Gypsy,9526,0,0,LTR
Seq_51767:124872797..124885350,LTR/Gypsy,12553,0,0,LTR
Seq_51767:124917620..124927012,LTR/Gypsy,9392,0,0,LTR
Seq_51767:12493545..12500970,LTR/Gypsy,7425,0,0,LTR
Seq_51767:124951144..124958570,LTR/Gypsy,7426,0,0,LTR
