,0,1,2,3,4,5,6,7,8,9
1038,TE_00011518_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00011518
1039,TE_00011524_INT#LTR/unknown,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00011524
1040,TE_00011529_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand,1,1,TE_00011529
1041,TE_00011530_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00011530
1042,TE_00011564_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand PROT|Retand RH|Retand INT|Retand,4,1,TE_00011564
1043,TE_00011565_INT#LTR/unknown,LTR,Gypsy,Reina,0,-,PROT|Reina,1,1,TE_00011565
1044,TE_00011567_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00011567
1045,TE_00011576_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RT|Retand,1,1,TE_00011576
1046,TE_00011607_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00011607
1047,TE_00011609_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,GAG|Reina PROT|Reina RT|Reina RH|Reina,4,1,TE_00011609
1048,TE_00011621_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00011621
1049,TE_00011640_INT#LTR/Copia,LTR,Copia,Tork,0,+,GAG|Tork PROT|Tork,2,1,TE_00011640
1050,TE_00011642_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,PROT|Tekay,1,1,TE_00011642
1051,TE_00011654_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00011654
1052,TE_00011670_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00011670
1053,TE_00011678_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00011678
1054,TE_00011704_INT#LTR/Copia,LTR,Copia,SIRE,0,+,GAG|SIRE,1,1,TE_00011704
1055,TE_00011715_INT#LTR/Gypsy,LTR,Gypsy,Ogre,0,+,GAG|Ogre PROT|Ogre,2,1,TE_00011715
1056,TE_00011718_INT#LTR/Copia,LTR,Copia,Ale,0,+,RT|Ale RH|Ale,2,1,TE_00011718
1057,TE_00011732_INT#LTR/Copia,LTR,Copia,Bianca,0,+,PROT|Bianca INT|Bianca RT|Bianca RH|Bianca,4,1,TE_00011732
1058,TE_00011738_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay PROT|Tekay,2,1,TE_00011738
1059,TE_00011741_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,GAG|Retand,1,1,TE_00011741
1060,TE_00011742_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand,1,1,TE_00011742
1061,TE_00011743_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00011743
1062,TE_00011764_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,+,GAG|CRM PROT|CRM,2,1,TE_00011764
1063,TE_00011769_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,INT|Retand,1,1,TE_00011769
1064,TE_00011776_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,-,GAG|CRM PROT|CRM,2,1,TE_00011776
1065,TE_00011793_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00011793
1066,TE_00011795_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00011795
1067,TE_00011796_INT#LTR/Copia,LTR,Copia,Ikeros,0,+,INT|Ikeros RT|Ikeros RH|Ikeros,3,1,TE_00011796
1068,TE_00011799_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00011799
1069,TE_00011800_LTR#LTR/Gypsy,LTR,Gypsy,CRM,0,+,CHDCR|CRM,1,2,TE_00011800
1070,TE_00011808_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00011808
1071,TE_00011810_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00011810
1072,TE_00011811_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RT|Retand,1,1,TE_00011811
1073,TE_00011817_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand,1,1,TE_00011817
1074,TE_00011818_INT#LTR/Gypsy,LTR,Gypsy,non-chromo-outgroup,0,+,PROT|non-chromo-outgroup,1,1,TE_00011818
1075,TE_00011822_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00011822
1076,TE_00011829_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00011829
1077,TE_00011844_INT#LTR/Copia,LTR,Gypsy,Retand,0,-,GAG|Retand,1,1,TE_00011844
1078,TE_00011846_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00011846
1079,TE_00011852_INT#LTR/Copia,LTR,Copia,Ikeros,0,+,GAG|Ikeros PROT|Ikeros INT|Ikeros RH|Ikeros,4,1,TE_00011852
1080,TE_00011868_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,RH|Retand,1,1,TE_00011868
1081,TE_00011874_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay PROT|Tekay,2,1,TE_00011874
1082,TE_00011878_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00011878
1083,TE_00011883_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,PROT|Tekay,1,1,TE_00011883
1084,TE_00011905_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00011905
1085,TE_00011925_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00011925
1086,TE_00011928_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RT|Retand,1,1,TE_00011928
1087,TE_00011931_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00011931
1088,TE_00011941_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00011941
1089,TE_00011966_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00011966
1090,TE_00011968_INT#LTR/Copia,LTR,Copia,Ivana,0,+,GAG|Ivana RT|Ivana,2,1,TE_00011968
1091,TE_00011971_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay,1,1,TE_00011971
1092,TE_00011982_INT#LTR/Copia,LTR,Copia,Ikeros,1,+,GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros,5,1,TE_00011982
1093,TE_00011984_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,RH|Retand INT|Retand,2,1,TE_00011984
1094,TE_00011990_INT#LTR/unknown,LTR,Gypsy,Retand,0,-,GAG|Retand INT|Retand,2,1,TE_00011990
1095,TE_00011996_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RT|Retand RH|Retand,2,1,TE_00011996
1096,TE_00011998_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00011998
1097,TE_00012009_INT#LTR/Gypsy,LTR,Gypsy,Ogre,0,+,RH|Ogre,1,1,TE_00012009
1098,TE_00012015_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00012015
1099,TE_00012024_INT#LTR/Gypsy,LTR,Gypsy,Ogre,1,+,GAG|Ogre PROT|Ogre RT|Ogre RH|Ogre INT|Ogre,5,1,TE_00012024
1100,TE_00012026_INT#LTR/unknown,LTR,Copia,Bianca,0,-,RH|Bianca,1,1,TE_00012026
1101,TE_00012046_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RT|Retand,1,1,TE_00012046
1102,TE_00012056_INT#LTR/unknown,LTR,Copia,Bianca,0,-,RH|Bianca,1,1,TE_00012056
1103,TE_00012057_INT#LTR/Copia,LTR,Copia,SIRE,0,+,GAG|SIRE,1,1,TE_00012057
1104,TE_00012072_INT#LTR/Copia,LTR,Copia,Ivana,0,+,GAG|Ivana PROT|Ivana RT|Ivana RH|Ivana,4,1,TE_00012072
1105,TE_00012075_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand,1,1,TE_00012075
1106,TE_00012077_INT#LTR/Copia,LTR,Copia,SIRE,0,+,GAG|SIRE,1,1,TE_00012077
1107,TE_00012089_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay CHD|Tekay,2,1,TE_00012089
1108,TE_00012090_INT#LTR/Copia,LTR,Copia,Ivana,0,+,GAG|Ivana RT|Ivana RH|Ivana,3,1,TE_00012090
1109,TE_00012097_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,?,aRH|Retand RT|Retand,2,1,TE_00012097
1110,TE_00012098_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,aRH|Retand,1,1,TE_00012098
1111,TE_00012108_INT#LTR/Copia,LTR,Copia,Ale,0,+,RT|Ale,1,1,TE_00012108
1112,TE_00012120_INT#LTR/Gypsy,LTR,Gypsy,Retand,1,-,GAG|Retand PROT|Retand RT|Retand RH|Retand INT|Retand,5,1,TE_00012120
1113,TE_00012123_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,aRH|Retand,1,1,TE_00012123
1114,TE_00012128_INT#LTR/unknown,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00012128
1115,TE_00012129_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,RT|Retand,1,1,TE_00012129
1116,TE_00012139_INT#LTR/unknown,LTR,Copia,Ale,0,-,RH|Ale,1,1,TE_00012139
1117,TE_00012149_INT#LTR/unknown,LTR,Copia,Bianca,0,+,RH|Bianca,1,1,TE_00012149
1118,TE_00012150_INT#LTR/Copia,LTR,Copia,Bianca,1,+,GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca,5,1,TE_00012150
1119,TE_00012165_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00012165
1120,TE_00012171_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,GAG|Reina PROT|Reina,2,1,TE_00012171
1121,TE_00012180_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00012180
1122,TE_00012184_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00012184
1123,TE_00012192_INT#LTR/Copia,LTR,Copia,Bianca,0,+,GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca,4,1,TE_00012192
1124,TE_00012198_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay,1,1,TE_00012198
1125,TE_00012201_INT#LTR/Copia,LTR,Copia,Ale,0,+,INT|Ale,1,1,TE_00012201
1126,TE_00012205_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale,2,1,TE_00012205
1127,TE_00012217_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RT|Retand,1,1,TE_00012217
1128,TE_00012229_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00012229
1129,TE_00012237_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00012237
1130,TE_00012244_INT#LTR/Copia,LTR,Copia,Angela,0,+,RH|Angela,1,1,TE_00012244
1131,TE_00012245_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00012245
1132,TE_00012248_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00012248
1133,TE_00012253_INT#LTR/Copia,LTR,Copia,Ivana,0,+,GAG|Ivana PROT|Ivana INT|Ivana RH|Ivana,4,1,TE_00012253
1134,TE_00012264_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,RH|Retand INT|Retand,2,1,TE_00012264
1135,TE_00012266_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,PROT|Retand RT|Retand,2,1,TE_00012266
1136,TE_00012277_INT#LTR/Copia,LTR,Copia,Ale,0,+,RT|Ale RH|Ale,2,1,TE_00012277
1137,TE_00012285_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RT|Retand,1,1,TE_00012285
1138,TE_00012296_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,aRH|Retand,1,1,TE_00012296
1139,TE_00012297_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,-,GAG|CRM,1,1,TE_00012297
1140,TE_00012313_INT#LTR/Copia,LTR,Copia,Ikeros,1,+,GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros,5,1,TE_00012313
1141,TE_00012317_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,INT|Retand,1,1,TE_00012317
1142,TE_00012318_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RH|Retand,1,1,TE_00012318
1143,TE_00012320_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale RT|Ale RH|Ale,4,1,TE_00012320
1144,TE_00012324_INT#LTR/Copia,LTR,Copia,Ale,0,+,GAG|Ale,1,1,TE_00012324
1145,TE_00012327_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay,1,1,TE_00012327
1146,TE_00012340_INT#LTR/unknown,LTR,Gypsy,Reina,1,-,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00012340
1147,TE_00012348_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,GAG|Reina PROT|Reina RH|Reina INT|Reina CHD|Reina,5,1,TE_00012348
1148,TE_00012368_LTR#LTR/Copia,LTR,Copia,SIRE,0,+,RT|SIRE RH|SIRE,2,2,TE_00012368
1149,TE_00012373_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00012373
1150,TE_00012395_INT#LTR/Copia,LTR,Copia,Ikeros,0,+,INT|Ikeros,1,1,TE_00012395
1151,TE_00012397_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay,1,1,TE_00012397
1152,TE_00012405_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RT|Retand,1,1,TE_00012405
1153,TE_00012413_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,INT|Retand,1,1,TE_00012413
1154,TE_00012417_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,GAG|Reina,1,1,TE_00012417
1155,TE_00012434_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00012434
1156,TE_00012438_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RH|Retand INT|Retand,2,1,TE_00012438
1157,TE_00012441_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00012441
1158,TE_00012451_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,INT|Retand,1,1,TE_00012451
1159,TE_00012457_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00012457
1160,TE_00012461_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,RT|Reina,1,1,TE_00012461
1161,TE_00012466_INT#LTR/Copia,LTR,Copia,Ivana,0,+,GAG|Ivana RT|Ivana RH|Ivana,3,1,TE_00012466
1162,TE_00012482_INT#LTR/Copia,LTR,Copia,Ikeros,0,+,INT|Ikeros RT|Ikeros RH|Ikeros,3,1,TE_00012482
1163,TE_00012486_INT#LTR/Copia,LTR,Copia,Ale,0,+,GAG|Ale PROT|Ale RT|Ale RH|Ale,4,1,TE_00012486
1164,TE_00012490_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00012490
1165,TE_00012504_INT#LTR/Copia,LTR,Copia,Bianca,1,+,GAG|Bianca PROT|Bianca INT|Bianca RT|Bianca RH|Bianca,5,1,TE_00012504
1166,TE_00012507_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,INT|Retand,1,1,TE_00012507
1167,TE_00012534_INT#LTR/Gypsy,LTR,Gypsy,Ogre,0,+,PROT|Ogre RT|Ogre RH|Ogre INT|Ogre,4,1,TE_00012534
1168,TE_00012551_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00012551
1169,TE_00012558_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,GAG|Reina PROT|Reina RH|Reina INT|Reina CHD|Reina,5,1,TE_00012558
1170,TE_00012563_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,PROT|Retand RT|Retand aRH|Retand INT|Retand,4,1,TE_00012563
1171,TE_00012567_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,PROT|Tekay,1,1,TE_00012567
1172,TE_00012592_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00012592
1173,TE_00012615_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,aRH|Retand,1,1,TE_00012615
1174,TE_00012617_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00012617
1175,TE_00012623_INT#LTR/unknown,LTR,Gypsy,Tekay,0,+,CHD|Tekay,1,1,TE_00012623
1176,TE_00012625_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00012625
1177,TE_00012627_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale,2,1,TE_00012627
1178,TE_00012633_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RH|Retand,1,1,TE_00012633
1179,TE_00012634_INT#LTR/unknown,LTR,Gypsy,Tekay,0,-,CHD|Tekay,1,1,TE_00012634
1180,TE_00012636_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,INT|Retand,1,1,TE_00012636
1181,TE_00012638_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,RT|Retand,1,1,TE_00012638
1182,TE_00012650_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RT|Retand RH|Retand INT|Retand,3,1,TE_00012650
1183,TE_00012665_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,RH|Retand,1,1,TE_00012665
1184,TE_00012671_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,INT|Retand,1,1,TE_00012671
1185,TE_00012677_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00012677
1186,TE_00012681_INT#LTR/Copia,LTR,Copia,Ale,0,+,RT|Ivana PROT|Ale INT|Ale,3,1,TE_00012681
1187,TE_00012692_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00012692
1188,TE_00012697_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00012697
1189,TE_00012702_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00012702
1190,TE_00012704_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay,1,1,TE_00012704
1191,TE_00012706_INT#LTR/unknown,LTR,Copia,Ale,0,+,GAG|Ale PROT|Ale INT|Ale RH|Ale,4,1,TE_00012706
1192,TE_00012738_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,INT|Retand,1,1,TE_00012738
1193,TE_00012768_INT#LTR/unknown,LTR,Gypsy,Reina,0,+,PROT|Reina,1,1,TE_00012768
1194,TE_00012789_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00012789
1195,TE_00012794_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,-,PROT|Reina,1,1,TE_00012794
1196,TE_00012801_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,INT|Retand,1,1,TE_00012801
1197,TE_00012806_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00012806
1198,TE_00012816_INT#LTR/Copia,LTR,Gypsy,Tekay,0,-,CHD|Tekay,1,1,TE_00012816
1199,TE_00012817_INT#LTR/Copia,LTR,Copia,SIRE,0,+,GAG|SIRE,1,1,TE_00012817
1200,TE_00012829_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00012829
1201,TE_00012836_INT#LTR/Copia,LTR,Copia,Ivana,0,+,GAG|Ivana PROT|Ivana RT|Ivana RH|Ivana,4,1,TE_00012836
1202,TE_00012840_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand,1,1,TE_00012840
1203,TE_00012841_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale,2,1,TE_00012841
1204,TE_00012845_LTR#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,INT|Tekay CHD|Tekay RH|Tekay,3,2,TE_00012845
1205,TE_00012854_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay PROT|Tekay,2,1,TE_00012854
1206,TE_00012855_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay,1,1,TE_00012855
1207,TE_00012861_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand INT|Retand,2,1,TE_00012861
1208,TE_00012863_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale,2,1,TE_00012863
1209,TE_00012867_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,GAG|Reina PROT|Reina RT|Reina RH|Reina CHD|Reina,5,1,TE_00012867
1210,TE_00012882_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,INT|Retand,1,1,TE_00012882
1211,TE_00012924_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00012924
1212,TE_00012944_INT#LTR/Copia,LTR,Copia,Ivana,0,+,RH|Ivana,1,1,TE_00012944
1213,TE_00012965_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RT|Retand RH|Retand INT|Retand,3,1,TE_00012965
1214,TE_00012995_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00012995
1215,TE_00012996_INT#LTR/Gypsy,LTR,Gypsy,Tekay,0,+,GAG|Tekay PROT|Tekay RT|Tekay,3,1,TE_00012996
1216,TE_00013001_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,aRH|Retand INT|Retand,2,1,TE_00013001
1217,TE_00013006_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,RT|Retand,1,1,TE_00013006
1218,TE_00013008_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale RT|Ale RH|Ale,4,1,TE_00013008
1219,TE_00013030_INT#LTR/Gypsy,LTR,Gypsy,Reina,0,+,GAG|Reina INT|Reina CHD|Reina,3,1,TE_00013030
1220,TE_00013046_INT#LTR/Copia,LTR,Copia,Ale,1,+,GAG|Ale PROT|Ale INT|Ale RT|Ale RH|Ale,5,1,TE_00013046
1221,TE_00013067_INT#LTR/Copia,LTR,Copia,Ikeros,1,+,GAG|Ikeros PROT|Ikeros INT|Ikeros RT|Ikeros RH|Ikeros,5,1,TE_00013067
1222,TE_00013070_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00013070
1223,TE_00013078_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand,1,1,TE_00013078
1224,TE_00013089_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale,1,1,TE_00013089
1225,TE_00013111_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,+,GAG|CRM PROT|CRM,2,1,TE_00013111
1226,TE_00013128_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00013128
1227,TE_00013135_INT#LTR/Copia,LTR,Copia,Ale,0,+,PROT|Ale INT|Ale,2,1,TE_00013135
1228,TE_00013164_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,aRH|Retand INT|Retand,2,1,TE_00013164
1229,TE_00013173_INT#LTR/Gypsy,LTR,Gypsy,CRM,0,+,GAG|CRM,1,1,TE_00013173
1230,TE_00013178_INT#LTR/Gypsy,LTR,Gypsy,Reina,1,+,GAG|Reina PROT|Reina RT|Reina RH|Reina INT|Reina CHD|Reina,6,1,TE_00013178
1231,TE_00013179_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand,1,1,TE_00013179
1232,TE_00013199_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,-,INT|Retand,1,1,TE_00013199
1233,TE_00013200_INT#LTR/Copia,LTR,Copia,Bianca,0,+,PROT|Bianca INT|Bianca RH|Bianca,3,1,TE_00013200
1234,TE_00013208_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,GAG|Retand PROT|Retand RH|Retand INT|Retand,4,1,TE_00013208
1235,TE_00013209_INT#LTR/Gypsy,LTR,Gypsy,Retand,0,+,RH|Retand,1,1,TE_00013209
1236,TE_00013214_INT#LTR/Copia,LTR,Copia,SIRE,0,+,GAG|SIRE,1,1,TE_00013214
